Titre,URL
"Déclaration TVA de substitution à compter du 01.01.2025 en cas de dépôt en retardImpôts - TVADès le 1er janvier 2025, un déclarant trimestriel aura jusqu'au 25 (au lieu du 20) du mois qui suit le trimestre pour déposer sa déclaration TVA.18.10.2024",https://compta.webwin.be/newsletter-by-email/declaration-tva-de-substitution-a-compter-du-01012025-en-cas-de-depot-en-retard
"L'administration de la TVA peut imposer une amende proportionnelle ou forfaitaire, mais le juge peut la réduire.Impôts - TVAEn cas de violatoin d'une disposition du Code de la TVA ou d'un AR, des amendes peuvent être imposées.17.10.2024",https://compta.webwin.be/new-flashes/ladministration-de-la-tva-peut-imposer-une-amende-proportionnelle-ou-forfaitaire-mais-le-juge-peut-la-reduire
"Le fisc a au moins deux mois pour payer un éventuel crédit d'impôtImpôts des personnes physiquesVotre gestionnaire de dossier ayant déposé votre déclaration IPP pour l'année de revenus 2023 (EI 2024), il vous a sans doute déjà communiqué que vous pourriez avoir un montant à récupérer.17.10.2024",https://compta.webwin.be/newsletter-by-email/le-fisc-a-au-moins-deux-mois-pour-payer-un-eventuel-credit-dimpot
"Indemnité kilométrique par an ou par trimestre?Impôt des sociétésLorsque vous, dirigeant, effectuez des déplacements pour votre société avec votre propre voiture, vous pouvez recevoir une indemnité kilométrique.14.10.2024",https://compta.webwin.be/new-flashes/indemnite-kilometrique-par-an-ou-par-trimestre
"Obligation de retenue pour les travaux à un logement en sociétéSocial, Impôt des sociétésLorsque votre société fait réaliser des travaux par un entrepreneur qui a des dettes fiscales ou sociales, elle ne peut pas payer la facture en totalité.14.10.2024",https://compta.webwin.be/newsletter-by-email/obligation-de-retenue-pour-les-travaux-sur-des-habitations-dans-en-societe
"Location immobilière : toujours sans TVA ?Impôts - TVALa location d’un immeuble est en principe exemptée de TVA, mais il faut parfois il faut imputer de la TVA sur le prix du loyer. Qu’entend l’administration par «location immobilière», et de quelles exceptions s’agit-il ?07.10.2024",https://compta.webwin.be/tax-dosier-of-the-month/location-immobiliere-toujours-sans-tva
Récupérer la TVA sur une facture irrégulière?Impôts - TVALa TVA sur les factures d'achat ne peut être récupérée que lorsque les biens ou services qui ont été facturés sont utilsés à des fins professionnelles.02.10.2024,https://compta.webwin.be/new-flashes/recuperer-la-tva-sur-une-facture-irreguliere
"Un accroissement d'impôt de 10% que si le fisc démontre la mauvaise foiImpôt des sociétés, Impôts des personnes physiquesLe fisc peut vous imposer un accroissement d'impôt notamment si vous avez introduit une déclaration d'impôt inexacte ou incomplète.02.10.2024",https://compta.webwin.be/newsletter-by-email/un-accroissement-dimpot-de-10-que-si-le-fisc-demontre-la-mauvaise-foi
Recouvrement de l’impôtImpôts des personnes physiquesRecouvrement de l’impôt en pratique01.10.2024,https://compta.webwin.be/monthly-ligthing-on/recouvrement-de-limpot-1
Formulaire démolition et reconstruction à 6% de TVA via MyMinfinImpôts - TVAVous pouvez démolir et reconstruire un logement moyennant 6% de TVA sous certaines conditions.27.09.2024,https://compta.webwin.be/new-flashes/formulaire-demolition-et-reconstruction-a-6-de-tva-via-myminfin
"Intérêts sur votre livret d'épargne non taxés?Impôts des personnes physiquesEn Belgique, les intérêts sur un compte d'épargne réglementé jusqu'à 1.020 € (année de revenus 2024) par contribuable sont exemptés de précompte mobilier (Pr M).27.09.2024",https://compta.webwin.be/newsletter-by-email/les-interets-sur-votre-livret-depargne-non-taxes
TVA : délai de révision de 5 ou 15 ans sur les travaux de rénovation?Impôts - TVALa déduction de la TVA sur les investissements et biens d’investissement n’est pas définitive. La partie déduite peut être revue durant un certain délai (de révision).25.09.2024,https://compta.webwin.be/newsletter-by-email/tva-delai-de-revision-de-5-ou-15-ans-sur-les-travaux-de-renovation
"Changements possibles en vue quant au précompte mobilier réduit en cas de distribution de dividendesImpôt des sociétésNormalement, le précompte mobilier de 30% est dû sur les dividendes de votre société.25.09.2024",https://compta.webwin.be/new-flashes/changements-possibles-en-vue-quant-au-precompte-mobilier-reduit-en-cas-de-distribution-de-dividendes
"Plus de temps pour déposer sa déclaration IPP et ISocImpôt des sociétés, Impôts des personnes physiquesLe fisc a fait savoir sur son site web que le délai pour le dépôt en ligne de la déclaration IPP et ISoc est prolongé en raison de problèmes techniques.20.09.2024",https://compta.webwin.be/new-flashes/plus-de-temps-pour-deposer-sa-declaration-ipp-et-isoc
"Oeuvres d'art aux frais de votre sociétéImpôt des sociétésSi vous souhaitez acheter une peinture ou une oeuvre d'art pour le hall de votre entreprise ou pour votre bureau, votre société peut la payer. Vous ne serez pas imposé sur un ATN à l'IPP.20.09.2024",https://compta.webwin.be/newsletter-by-email/oeuvres-dart-aux-frais-de-votre-societe
Précompte mobilier de 15% pour le VVPR-bis perdu en cas de mariage?Impôt des sociétésLe précompte mobilier de 30% est en principe dû sur les dividendes d'une société.18.09.2024,https://compta.webwin.be/new-flashes/precompte-mobilier-de-15-pour-le-vvpr-bis-perdu-en-cas-de-mariage
"De combien temps dispose le fisc pour contrôler votre société?Impôt des sociétésEn principe, le fisc a trois ans pour contrôler les déclarations à l'impôt des sociétés d'une société.18.09.2024",https://compta.webwin.be/newsletter-by-email/de-combien-temps-dispose-le-fisc-pour-controler-votre-societe
"Signature numérique d'actes notariésAuparavant, vous deviez signer un acte notarié en apposant votre signature sur un papier et cela toujours à l'étude du notaire.13.09.2024",https://compta.webwin.be/new-flashes/signature-numerique-dactes-notaries
"Cotisation à charge des sociétés pour le 31.12.2024 aussi pour votre société?SocialChaque année, votre société reçoit de sa caisse d'assurances sociales une invitation à payer la cotisation à charge des sociétés pour le 31.12.13.09.2024",https://compta.webwin.be/newsletter-by-email/cotisation-a-charge-des-societes-pour-le-31122024-aussi-pour-votre-societe
"Votre PME est-elle soumise à une obligation de reporting en matière de durabilité à partir de 2026 ou 2027?Impôt des sociétésUne directive européenne oblige les grandes sociétés ou les sociétés côtées en bourse à ""faire rapport"" sur certains thèmes en matière de durabilité.11.09.2024",https://compta.webwin.be/newsletter-by-email/votre-pme-est-elle-soumise-a-une-obligation-de-reporting-en-matiere-de-durabilite-a-partir-de-2026-ou-2027
"Combien rapporte un compte à terme de votre société en net?Impôt des sociétésEn 2024, les comptes à terme redeviennent intéressants pour la trésorerie que vous avez en privé ou via la société. Maintenant que le bon d'État a été remboursé, on obtient des rendements de 3,8 % à 4 %.11.09.2024",https://compta.webwin.be/new-flashes/combien-rapporte-un-compte-a-terme-de-votre-societe-en-net
TVA sur l’achat d’une voiture hors Belgique ?Impôts - TVAVous achetez une voiture dans un autre État membre de l’UE. Le fait qu’elle soit neuve a-t-il un impact ? À quoi être attentif ? Qu’a récemment dit l’administration dans sa circulaire du 3 juillet 2024 ?09.09.2024,https://compta.webwin.be/tax-dosier-of-the-month/tva-sur-lachat-dune-voiture-hors-belgique
"Elargissement de l'obligation de retenue reporté à 2026SocialSi vous faites appel à un entrepreneur, une entreprise de nettoyage ou de surveillance, vous devez alors vérifier si celui-ci/celle-ci a des dettes sociales et/ou fiscales..06.09.2024",https://compta.webwin.be/new-flashes/elargissement-de-lobligation-de-retenue-reporte-a-2026
"Comment signer des documents fiscaux de manière électronique?Impôt des sociétés, Impôts des personnes physiquesAfin qu'une signature électronique soit assimilée à une signature manuscrite, elle doit être qualifiée, soit via votre eID soit via itsme.06.09.2024",https://compta.webwin.be/newsletter-by-email/comment-signer-des-documents-fiscaux-de-maniere-electronique
"Sécurisation en 2024 : déduction pour investissement majorée de 22,5%Impôt des sociétés, Impôts des personnes physiquesLa déduction pour investissement (DPI) est une déduction fiscale supplémentaire en plus des amortissements dont votre entreprise peut bénéficier pour les nouveaux investissements à 100% professionnels.04.09.2024",https://compta.webwin.be/new-flashes/securisation-en-2024-augmentation-supplementaire-de-225-de-la-deduction-pour-investissement
"Pas de récupération de la TVA sur une facture en langue étrangère ?Impôts - TVAPour récupérer la TVA sur une facture entrante, celle-ci doit remplir certaines conditions.04.09.2024",https://compta.webwin.be/newsletter-by-email/pas-de-recuperation-de-la-tva-sur-une-facture-en-langue-etrangere
"Compte courant au sein de la sociétéImpôt des sociétés, Impôts des personnes physiquesQu'est-ce qu'un compte courant et qu'en est-il lorsque le dirigeant doit de l'argent à sa société?01.09.2024",https://compta.webwin.be/monthly-ligthing-on/compte-courant-au-sein-de-la-societe
"Comment revendiquer les intérêts moratoires?Impôt des sociétés, Impôts des personnes physiquesLes intérêts moratoires sont des intérêts que le fisc doit vous payer s'il doit vous reverser des impôts que vous avez payés à tort.30.08.2024",https://compta.webwin.be/new-flashes/comment-revendiquer-les-interets-moratoires
"Rachat d'usufruit plus cher en 2024Après un décès, il y a souvent un démembrement entre l'usufruit dont hérite le conjoint et la nue-propriété acquise par les enfants.30.08.2024",https://compta.webwin.be/newsletter-by-email/rachat-dusufruit-plus-cher-en-2024
"Amortir un bâtiment sur 33 ans ou moins?Impôt des sociétésLorsqu'un contribuable acquiert un actif qui subit une diminution de valeur au cours du temps, il peut prendre cet actif en frais via des amortissements.28.08.2024",https://compta.webwin.be/new-flashes/amortir-un-batiment-sur-33-ans-ou-moins
"Recyclage déductible fiscalementImpôt des sociétésPour le fisc, les frais de formation (frais d'inscription, cours, etc.) ne sont déductibles que s'il y a un lien clair entre la formation et votre activité professionnelle actuelle.28.08.2024",https://compta.webwin.be/newsletter-by-email/recyclage-deductible-fiscalement
"Bientôt votre AER pour l'année de revenus 2023 dans votre boite?Impôts des personnes physiquesLe 6 août 2024, le fisc a fait savoir que les premiers AER IPP pour l'année de revenus 2023 (EI 2024) avaient été envoyés.23.08.2024",https://compta.webwin.be/new-flashes/bientot-votre-aer-pour-lannee-de-revenus-2023-dans-votre-boite
"Aussi une déduction sans ticket restaurant?Impôts - TVA, Impôt des sociétés, Impôts des personnes physiquesEn principe, les frais d'un lunch ou d'un repas d'affaires sont déductibles fiscalement, mais à hauteur de 69%.23.08.2024",https://compta.webwin.be/newsletter-by-email/aussi-une-deduction-sans-ticket-restaurant
"Demander le remboursement de la TVA étrangère (UE) au plus tard le 30.09.2024!Impôts - TVASi un assujetti paie de la TVA locale dans un autre État membre de l'UE car il y fait un plein d'essence, va à l'hôtel, suit une formation, etc., il peut alors récupérer cette TVA sous certaines conditions.21.08.2024",https://compta.webwin.be/new-flashes/demander-le-remboursement-de-la-tva-etrangere-ue-au-plus-tard-le-30092024
"Option faite pour la taxation étalée en 2022 : encore investir en 2024 ou seulement en 2025-2026?Impôt des sociétésLorsque votre société vend, avec bénéfice, une immobilisation corporelle (un bâtiment, une machine,...) ou une immobilisation incorporelle (un brevet, une clientèle, ...) ce bénéfice (la plus-value volontaire) peut être taxé de manière étalée.21.08.2024",https://compta.webwin.be/newsletter-by-email/option-faite-pour-la-taxation-etalee-en-2022-encore-investir-en-2024-ou-seulement-en-2025-2026
"Une rétribution de stationnement n'est pas une amende, donc déductible fiscalementImpôt des sociétés, Impôts des personnes physiquesSelon le fisc, les frais de parking sont des frais de voiture. Les frais de voitures pour le transport ne sont déductibles fiscalement qu'en fonction des émissions de CO²  de la voiture.16.08.2024",https://compta.webwin.be/new-flashes/une-retribution-de-stationnement-nest-pas-une-amende-donc-deductible-fiscalement
"Le ""saut de génération"" en faveur des petits-enfants.Impôts - Héritage et donationsIl arrive souvent que, au moment où les enfants héritent de leurs parents, ils aient déjà un âge avancé et n'aient plus vraiment besoin d'argent.16.08.2024",https://compta.webwin.be/newsletter-by-email/le-saut-de-generation-en-faveur-des-petits-enfants
Facture de l'avocat médiateur avec ou sans TVA ?Impôts - TVAUn avocat médiateur en matière familiale tente de résoudre les litiges familiaux et de trouver un accord à l'amiable entre les parties.14.08.2024,https://compta.webwin.be/new-flashes/facture-de-lavocat-mediateur-avec-ou-sans-tva
"La pension alimentaire versée à l'étranger est-elle déductible ?Impôts des personnes physiquesLorsque vous devez payer des pensions alimentaires après un divorce, celles-ci sont déductibles sous certaines conditions. Le bénéficiaire ne doit ainsi pas faire partie du ménage du débiteur et le paiement de la pension alimentaire doit être fait de manière régulière et périodique.14.08.2024",https://compta.webwin.be/newsletter-by-email/la-pension-alimentaire-versee-a-letranger-est-elle-deductible
"Comment corriger un excédent de TVA facturé?Impôts - TVAIl peut arriver que vous facturiez trop de TVA à un client, p.ex. 21% de TVA au lieu de 6% de TVA.09.08.2024",https://compta.webwin.be/newsletter-by-email/comment-corriger-un-excedent-de-tva-facture
"À combien s'élève la taxe de circulation sur les voitures électriques par région ?Impôt des sociétés, Impôts des personnes physiquesDe taxe de mise en circulation (TMC) et la taxe de circulation relèvent de la compétence des régions.09.08.2024",https://compta.webwin.be/new-flashes/combien-seleve-la-taxe-de-circulation-sur-les-voitures-electriques-par-region
"Déclaration au cadastre via MyMinfin : en pratiqueSi vous êtes propriétaire, possesseur, titulaire de droit de superficie ou usufruitier d'un bien immobilier, vous devez déclarer certaines choses, comme la première utilisation d'un bâtiment (spontanément) à l'Administration Générale de la Documentation Patrimoniale (l'ancien cadastre).07.08.2024",https://compta.webwin.be/newsletter-by-email/declaration-au-cadastre-via-myminfin-en-pratique
"Numéro de registre national propriétaire-personne physique pertinent pour la déduction des loyersImpôt des sociétés, Impôts des personnes physiquesDepuis l'EI 2024, une annexe doit être jointe à la déclaration d'impôt sur le revenu (IPP et ISOC) pour que le loyer soit déductible en tant que frais professionnels07.08.2024",https://compta.webwin.be/new-flashes/numero-de-registre-national-proprietaire-personne-physique-pertinent-pour-la-deduction-des-loyers
"Votre logement, votre société et les droits d’enregistrementImpôt des sociétés, Impôts des personnes physiquesChaque Région prévoit des droits d’enregistrement réduits pour l’achat d’une habitation propre. Y avez-vous également droit si votre SRL utilise en partie cette habitation, en tant que propriétaire d’une partie distincte du bâtiment, copropriétaire en indivision, usufruitier ou locataire ?04.08.2024",https://compta.webwin.be/tax-dosier-of-the-month/votre-logement-votre-societe-et-les-droits-denregistrement
"Le régime de la marge pour les biens d’occasionImpôts - TVALes biens d’occasion, les objets d’art, de collection ou d’antiquité peuvent être vendus sous un régime spécifique : le régime de la marge bénéficiaire.04.08.2024",https://compta.webwin.be/monthly-ligthing-on/le-regime-de-la-marge-pour-les-biens-doccasion
"Investi dans une borne de recharge en 2024? Attention à l'échéance du 31.08.2024!Impôt des sociétés, Impôts des personnes physiquesIl y a deux avantages fiscaux pour les investissements dans une borne de recharge : une déduction majorée des amortissements pour les entreprises et une réduction d'impôt à l'IPP pour les particuliers.02.08.2024",https://compta.webwin.be/newsletter-by-email/investi-dans-une-borne-de-recharge-en-2024-attention-a-lecheance-du-31082024
"Taux des intérêts de retard et moratoirs inchangés pour 2025Impôts - TVA, Impôt des sociétés, Impôts des personnes physiquesLes intérêts de retard sont dus lorsqu'un contribuable paie un impôt ou précompte en retard au fisc.02.08.2024",https://compta.webwin.be/new-flashes/taux-des-interets-de-retard-et-moratoirs-inchanges-pour-2025
L'indemnité kilométrique du troisième trimestre 2024 augmente très légèrementImpôt des sociétés31.07.2024,https://compta.webwin.be/new-flashes/lindemnite-kilometrique-du-troisieme-trimestre-2024-augmente-tres-legerement
"Le taux légal d'intérêt de retard reste inchangé à 12,5 % pour toute l'année 2024.Impôt des sociétés, Impôts des personnes physiquesLes clients des entreprises qui ne paient pas à temps peuvent se voir imposer des intérêts de retard.31.07.2024",https://compta.webwin.be/newsletter-by-email/le-taux-legal-dinteret-de-retard-reste-inchange-a-125-pour-toute-lannee-2024
"Registre associés actifs depuis le 1er juillet 2024SocialDepuis le 1er juillet 2024, les sociétés doivent déclarer leurs associés actifs à la BCE (Banque Carrefour des Entreprises). Les aidants doivent aussi y être déclarés.26.07.2024",https://compta.webwin.be/new-flashes/registre-associes-actifs-depuis-le-1er-juillet-2024
"Élargissement de l'obligation de retenue postposé à 2026Social, Impôt des sociétés, Impôts des personnes physiquesUn maitre d'ouvrage professionnel qui fait appel à un entrepreneur ou une société de nettoyage doit vérifier en ligne au moment de la conclusion du contrat et à chaque paiement de la facture si cet entrepreneur/société de nettoyage n'a pas de dettes envers l'ONSS et/ou le fisc.26.07.2024",https://compta.webwin.be/newsletter-by-email/elargissement-de-lobligation-de-retenue-postposee-a-2026
"Location immobilière ou droit d'exercer une activité professionnelle?Impôts - TVALa différence est que la location immobilière est en principe exemptée de TVA, tandis que le droit d'exercer une activité professionnelle n'est pas exempté de TVA.24.07.2024",https://compta.webwin.be/new-flashes/location-immobiliere-ou-droit-dexercer-une-activite-professionnelle
"Parking visiteurs déductibleImpôt des sociétésLes places de parking qui ne servent qu'au parking de vos clients et/ou fournisseurs sont déductibles à 100% (QP n° 736, 30.09.1993).24.07.2024",https://compta.webwin.be/newsletter-by-email/parking-visiteurs-deductible
"Oublié de déduire la TVA sur vos achats? Restitution possible jusqu'à 3 ansImpôts - TVASi vous n'avez pas déduit la TVA sur une certaine facture reçue dans votre déclaration TVA périodique, vous avez payé trop de TVA pour cette période.19.07.2024",https://compta.webwin.be/new-flashes/oublie-de-deduire-la-tva-sur-vos-achats-restitution-possible-jusqua-3-ans
"Faire don du compte courant de votre entreprise à vos enfantsImpôts - Héritage et donationsDe nombreux entrepreneurs ont un compte courant créditeur (créance) sur leur société. A leur décès, cela représente un actif dans la succession sur lequel les héritiers sont imposés.19.07.2024",https://compta.webwin.be/newsletter-by-email/faire-don-du-compte-courant-de-votre-entreprise-a-vos-enfants
Moins de cotisations sociales pour un primostarterSocialUn primostarter est un indépendant à titre principal qui n'a jamais été un travailleur indépendant à titre principal ou ou un travailleur indépendant à titre principal assimilé à un travailleur indépendant à titre complémentaire au cours des 20 trimestres précédant le début ou la reprise de son activité indépendante17.07.2024,https://compta.webwin.be/newsletter-by-email/moins-de-cotisations-sociales-pour-un-primostarter
"Précompte mobilier payé en retard lors d'une distribution de dividendes : intérêts de retardImpôt des sociétésSi votre société distribue un dividende, celle-ci doit alors retenir le précompte mobilier et le reverse à l'Etat.17.07.2024",https://compta.webwin.be/new-flashes/precompte-mobilier-paye-en-retard-lors-dune-distribution-de-dividendes-interets-de-retard
"Job d'étudiant en 2024 : combien votre enfant peut-il gagner?Impôts des personnes physiquesPour être à charge fiscalement, votre enfant ne peut pas percevoir, en 2024, plus de 7 290€ de ressources nettes.12.07.2024",https://compta.webwin.be/newsletter-by-email/job-detudiant-en-2024-combien-votre-enfant-peut-il-gagner
"La BCE demande vos données d'entreprise : soyez vigilant!Impôts des personnes physiquesActuellement, il y a une tentative de phishing en circulation qui vous demande de mettre à jour vos données professionnelles et informations sur votre entreprise.12.07.2024",https://compta.webwin.be/new-flashes/la-bce-demande-vos-donnees-dentreprise-soyez-vigilant
"Les nombreuses possibilités de MyMinfinImpôt des sociétés, Impôts des personnes physiquesLa page d'accueil de MyMinfin est divisée en cinq sections.10.07.2024",https://compta.webwin.be/newsletter-by-email/les-nombreuses-possibilites-de-myminfin
Vous avez jusqu'au 16.10.2024 pour introduire votre déclaration « complexe » à l'IPP pour l'exercice d'imposition 2024Impôts des personnes physiquesLes personnes qui déposent leur déclaration IPP « non complexe » pour l'année de revenus 2023/exercice d'imposition 2024 en ligne via Tax-on-web avaient normalement jusqu'au 15 juillet 2024 pour le faire.10.07.2024,https://compta.webwin.be/new-flashes/vous-avez-jusquau-16102024-pour-introduire-votre-declaration-complexe-a-lipp-pour-lexercice-dimposition-2024
"Déclaration à l'IPP et à l'IPM: modèle d'annexe pour les constructions juridiquesImpôts des personnes physiquesLe 21.06.2024, l'administration fiscale a publié au Moniteur belge le modèle d'annexe pour la déclaration à l'IPP et à l'IPM pour les constructions juridiques.05.07.2024",https://compta.webwin.be/new-flashes/declaration-a-lipp-et-a-lipm-modele-dannexe-pour-les-constructions-juridiques
"Plug-in hybride : ATN et déduction de fraisImpôt des sociétés, Impôts des personnes physiquesSi votre société a acheté, loué ou pris en leasing une voiture hybride rechargeable depuis le 1er janvier 2023, les coûts du carburant fossile de celle-ci sont déductibles à 50 %, quel que soit le pourcentage de déduction applicable aux autres frais.05.07.2024",https://compta.webwin.be/newsletter-by-email/plug-in-hybride-atn-et-deduction-de-frais
"Refacturation de frais de voiture et limitation de la déduction de la TVAImpôts - TVAQuelles règles TVA sont applicables à la refacturation de frais, et pour qui la déduction est-elle limitée en cas de refacturation de frais de voiture ? À quoi être attentif, et qu’a récemment dit le ministre à ce propos ?03.07.2024",https://compta.webwin.be/tax-dosier-of-the-month/refacturation-de-frais-de-voiture-et-limitation-de-la-deduction-de-la-tva
"PCLI, PLCS et CPTIImpôts des personnes physiquesLes pensions, rentes et allocations en tenant lieu sont imposables en tant que revenus professionnels, et ce quel qu’en soit le bénéficiaire, le débiteur ou la qualifi-cation. Regardons de plus près la PCLI, la PLCS et la CPTI.03.07.2024",https://compta.webwin.be/monthly-ligthing-on/pcli-plcs-et-cpti
Régime TVA des petites entreprises à partir du 01.01.2025 également à l'étrangerImpôts - TVALe régime des petites entreprises est un régime de franchise de TVA pour ceux qui réalisent un chiffre d’affaires de leur entreprise ou société n'excédant pas 25.000 € (hors TVA). Vous n'avez alors pas à facturer la TVA sur vos ventes et vous n'avez pas non plus à soumettre de déclarations TVA.03.07.2024,https://compta.webwin.be/newsletter-by-email/regime-des-petites-entreprises-pour-la-tva-a-partir-du-01012025-egalement-a-letranger
"Numérisation de la déclaration au cadastre d'une nouvelle construction ou d'une modification d'un bien immobilierImpôts des personnes physiquesDepuis le 28.06.2024, il est possible de soumettre la déclaration pour la mise en service d'une nouvelle construction ou une modification d'un bien immobilier via MyMinfin.03.07.2024",https://compta.webwin.be/new-flashes/numerisation-de-la-declaration-au-cadastre-dune-nouvelle-construction-ou-dune-modification-dun-bien-immobilier
"Garde d'enfants en frais de société : taxation à l'IPP sur l'avantage de toute natureImpôt des sociétés, Impôts des personnes physiquesEn principe, les frais de garde d'enfants sont déductibles pour une société sur la base de la théorie de la rémunération si vous pouvez démontrer que votre société engage ces frais en échange de prestations que vous réalisez en tant que dirigeant de votre société (Cass. 14.10.2016).28.06.2024",https://compta.webwin.be/newsletter-by-email/garde-denfants-en-frais-de-societe-taxation-privee-sur-lavantage-de-toute-nature
"Réponses aux demandes de renseignements concernant une autre personne ?Impôt des sociétés, Impôts des personnes physiquesL'administration fiscale a le droit de vous poser des questions sur des tiers désignés (art. 322 CIR 92).28.06.2024",https://compta.webwin.be/new-flashes/reponses-aux-demandes-dinformations-concernant-une-autre-personne
"Votre société doit-elle effectuer un versement anticipé avant le 10 juillet ?Impôt des sociétésBien que les versements anticipés ne soient pas obligatoires, votre société doit payer une majoration d'impôt/une amende de 9% si elle ne paie pas à l'avance.26.06.2024",https://compta.webwin.be/new-flashes/votre-societe-doit-elle-effectuer-un-paiement-anticipe-avant-le-10-juillet
"Contrat de bail non enregistré : le loyer est-il déductible ?Impôt des sociétés, Impôts des personnes physiquesDepuis l'exercice d'imposition 2024, vous/votre société devez tenir compte de deux éléments pour déduire fiscalement les loyers.26.06.2024",https://compta.webwin.be/newsletter-by-email/contrat-de-bail-non-enregistre-le-loyer-est-il-deductible
"Comptes annuels de 2023 à déposer pour le 31.07.2024 au plus tardImpôt des sociétésDéposer ses comptes annuels est obligatoire si votre société est une SRL, une SA, une SCA ou une SC.21.06.2024",https://compta.webwin.be/new-flashes/comptes-annuels-de-2023-a-deposer-pour-le-31072024-au-plus-tard
Communiquer vos comptes à l'étrangerImpôts des personnes physiquesL'Etat belge exige que vous déclariez chaque compte étranger au Point de Contact Central (PCC) de la Banque Nationale de Belgique.21.06.2024,https://compta.webwin.be/newsletter-by-email/communiquer-vos-comptes-a-letranger
Quand faut-il reconfirmer le registre UBO de votre entreprise ?Impôt des sociétésVous devez confirmer chaque année l'inscription de votre entreprise au registre UBO.19.06.2024,https://compta.webwin.be/newsletter-by-email/quand-faut-il-reconfirmer-le-registre-ubo-de-votre-entreprise
"Plus de temps pendant les vacances pour répondre aux questions du fisc ?Impôts - TVA, Impôt des sociétés, Impôts des personnes physiquesEn principe, vous devez répondre aux demandes de renseignements ou aux avis de rectificaton du fisc dans un délai d'un mois, à compter du troisième jour ouvrable suivant l'envoi de la question.19.06.2024",https://compta.webwin.be/new-flashes/plus-de-temps-pendant-les-vacances-pour-repondre-aux-questions-du-fisc
"Vérification de l'état de vos cotisations socialesSocialChaque trimestre, votre caisse d'assurances sociales vous envoie un décompte de vos cotisations sociales provisoires et chaque année, vous recevez un décompte final dans lequel vous devez soit payer des cotisations sociales supplémentaires, soit vous faire rembourser.14.06.2024",https://compta.webwin.be/newsletter-by-email/verification-de-letat-de-vos-cotisations-sociales
"Adapter à temps la proposition de déclaration simplifiéeImpôts des personnes physiquesComme dirigeant de votre société, vous ne recevez en principe pas de proposition de déclaration simpliée (PDS), mais c'est peut-être le cas de vos parents pensionnés ou de votre enfant?14.06.2024",https://compta.webwin.be/new-flashes/adapter-a-temps-la-proposition-de-declaration-simplifiee
"Facilités TVA pour l'été 2024Impôts - TVAComme chaque année, l’administration prévoit certaines tolérances quant aux délais de dépôt des déclarations TVA pour l’été.12.06.2024",https://compta.webwin.be/new-flashes/facilites-tva-pour-lete-2024
"Augmentation de l'indemnité de télétravail de 2% depuis le 1er juin 2024Impôt des sociétés, Impôts des personnes physiquesLes employés qui télétravaillent régulièrement peuvent recevoir de leur employeur une ""indémnité de télétravail"" forfaitaire pour le chauffage, l'électricité, le petit matériel de bureau, etc.12.06.2024",https://compta.webwin.be/newsletter-by-email/augmentation-de-indemnite-de-teletravail-de-2-depuis-le-1er-juin-2024
Quelle TVA sur le facture pour recharger ma voiture électrique?Impôts - TVAVous faites recharger votre voiture électrique en Belgique et à l'étranger. Quelle TVA est-elle due sur la facture? Le ministre des Finances a été confronté à cette question au début de l'année 2024.07.06.2024,https://compta.webwin.be/newsletter-by-email/quelle-tva-sur-le-facture-pour-recharger-ma-voiture-electrique
Oubli/erreur dans votre déclaration IPP : corrigez-la vous-même à tempsImpôts des personnes physiquesVous ou votre gestionnaire de dossier avez déjà introduit votre déclaration IPP via Tax-on-web. Vous constatez cependant qu'il y a une erreur ou que vous avez oublié quelque chose.07.06.2024,https://compta.webwin.be/new-flashes/oublierreur-dans-votre-declaration-dimpot-sur-le-revenu-des-personnes-physiques-corrigez-la-vous-meme-a-temps
"Tantième et cotisations socialesImpôt des sociétés, Impôts des personnes physiquesVous vous êtes attribué, en tant qu'administrateur, lors de la récente assemblée générale en 2024, un tantième sur le bénéfice de votre société de l'exercice comptable 2023. Étant donné qu'un tantième est considéré comme un salaire, vous devez payer des cotisations sociales dessus.05.06.2024",https://compta.webwin.be/new-flashes/tantieme-et-cotisation-sociale
Le registre UBO de votre société est-il en ordre?Impôt des sociétésLe registre UBO vise à identifier les bénéficiaires effectifs des personnes morales.05.06.2024,https://compta.webwin.be/newsletter-by-email/le-registre-ubo-de-votre-societe-est-il-en-ordre
"Cadeau de mariage de la société : déductible fiscalement?Impôt des sociétés, Impôts des personnes physiquesSupposons que vous ou l'un de vos employés allez vous marier prochainement. Pour cette occasion, vous faites acheter un cadeau par votre société.04.06.2024",https://compta.webwin.be/new-flashes/cadeau-de-mariage-de-la-societe-deductible-fiscalement
"Avantages fiscaux pour petites sociétésImpôt des sociétés, Impôts des personnes physiquesPour que votre société puisse bénéficier de certains avantages en matière d’ISoc, de précompte mobilier (Pr M) et d’IPP, il faut notamment qu’elle soit considérée comme «petite». De quels avantages s’agit-il, quand votre société est-elle «petite» ou «micro » ?03.06.2024",https://compta.webwin.be/tax-dosier-of-the-month/avantages-fiscaux-pour-petites-societes
"Fête d'entreprise au bureau : entièrement en frais ?Impôt des sociétésSelon le fisc, tous les frais engagés par un contribuable dans le cadre de ses relations externes, pour la réception de clients, fournisseurs, relations d'affaires ou tiers, sont considérés comme des frais de réception (Com. IR 92 n° 53/144-145).31.05.2024",https://compta.webwin.be/newsletter-by-email/te-dentreprise-au-bureau-entierement-en-frais
